iso3,country,year,indicator,indicator_short,layer,value,years_since,region,income_group,nis_readiness_score,layer1_score,layer2_score
AUREC_SADC,Southern African Development Community (SADC),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,36.7457,0,,,76.66666666666667,83.33333333333334,70.0
AUREC_SADC,Southern African Development Community (SADC),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,5.197,0,,,76.66666666666667,83.33333333333334,70.0
AUREC_SADC,Southern African Development Community (SADC),2024,NT_BF_EIBF,Early BF Initiation,Layer 2,61.6899,0,,,76.66666666666667,83.33333333333334,70.0
AUREC_SADC,Southern African Development Community (SADC),2024,NT_BF_EXBF,Excl. BF,Layer 1,53.7976,0,,,76.66666666666667,83.33333333333334,70.0
AUREC_SADC,Southern African Development Community (SADC),2020,NT_BW_LBW,Low Birth Weight,Layer 1,13.0548,4,,,76.66666666666667,83.33333333333334,70.0
AUREC_SADC,Southern African Development Community (SADC),2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,7.6358,0,,,76.66666666666667,83.33333333333334,70.0
AUREC_SADC,Southern African Development Community (SADC),2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,17.2834,0,,,76.66666666666667,83.33333333333334,70.0
AUREC_SADC,Southern African Development Community (SADC),2024,NT_CF_MMF,Min Meal Frequency,Layer 2,34.6938,0,,,76.66666666666667,83.33333333333334,70.0
AUS,Australia,2024,IM_DTP3,DTP3 Coverage,Layer 2,93.0,0,East Asia and Pacific,High income,43.33333333333333,66.66666666666666,20.0
AUS,Australia,2008,MNCH_ANC4,ANC 4+ Visits,Layer 2,92.0,16,East Asia and Pacific,High income,43.33333333333333,66.66666666666666,20.0
AUS,Australia,2023,MNCH_SAB,Skilled Birth Attendance,Layer 2,98.5,1,East Asia and Pacific,High income,43.33333333333333,66.66666666666666,20.0
AUS,Australia,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,11.1,1,East Asia and Pacific,High income,43.33333333333333,66.66666666666666,20.0
AUS,Australia,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,3.1005,0,East Asia and Pacific,High income,43.33333333333333,66.66666666666666,20.0
AUS,Australia,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,26.4308,0,East Asia and Pacific,High income,43.33333333333333,66.66666666666666,20.0
AUS,Australia,2020,NT_BW_LBW,Low Birth Weight,Layer 1,6.5537,4,East Asia and Pacific,High income,43.33333333333333,66.66666666666666,20.0
AUT,Austria,2024,IM_DTP3,DTP3 Coverage,Layer 2,85.0,0,Europe and Central Asia,High income,26.666666666666664,33.33333333333333,20.0
AUT,Austria,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,98.7,0,Europe and Central Asia,High income,26.666666666666664,33.33333333333333,20.0
AUT,Austria,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,16.7,1,Europe and Central Asia,High income,26.666666666666664,33.33333333333333,20.0
AUT,Austria,2020,NT_BW_LBW,Low Birth Weight,Layer 1,6.3054,4,Europe and Central Asia,High income,26.666666666666664,33.33333333333333,20.0
AU_AFRICA,African Union,2024,IM_DTP3,DTP3 Coverage,Layer 2,76.0,0,,,76.66666666666667,83.33333333333334,70.0
AU_AFRICA,African Union,2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,59.9,0,,,76.66666666666667,83.33333333333334,70.0
AU_AFRICA,African Union,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,74.8,0,,,76.66666666666667,83.33333333333334,70.0
AU_AFRICA,African Union,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,35.8945,1,,,76.66666666666667,83.33333333333334,70.0
AU_AFRICA,African Union,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,30.2716,0,,,76.66666666666667,83.33333333333334,70.0
AU_AFRICA,African Union,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,4.5078,0,,,76.66666666666667,83.33333333333334,70.0
AU_AFRICA,African Union,2024,NT_BF_EIBF,Early BF Initiation,Layer 2,54.4855,0,,,76.66666666666667,83.33333333333334,70.0
AU_AFRICA,African Union,2024,NT_BF_EXBF,Excl. BF,Layer 1,44.7919,0,,,76.66666666666667,83.33333333333334,70.0
AU_AFRICA,African Union,2020,NT_BW_LBW,Low Birth Weight,Layer 1,13.8886,4,,,76.66666666666667,83.33333333333334,70.0
AU_AFRICA,African Union,2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,11.9608,0,,,76.66666666666667,83.33333333333334,70.0
AU_AFRICA,African Union,2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,20.5327,0,,,76.66666666666667,83.33333333333334,70.0
AU_AFRICA,African Union,2024,NT_CF_MMF,Min Meal Frequency,Layer 2,44.014,0,,,76.66666666666667,83.33333333333334,70.0
AU_CENTRAL_AFRICA,Central Africa (African Union),2024,IM_DTP3,DTP3 Coverage,Layer 2,68.0,0,,,76.66666666666667,83.33333333333334,70.0
AU_CENTRAL_AFRICA,Central Africa (African Union),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,49.5,0,,,76.66666666666667,83.33333333333334,70.0
AU_CENTRAL_AFRICA,Central Africa (African Union),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,80.4,0,,,76.66666666666667,83.33333333333334,70.0
AU_CENTRAL_AFRICA,Central Africa (African Union),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,41.0548,1,,,76.66666666666667,83.33333333333334,70.0
AU_CENTRAL_AFRICA,Central Africa (African Union),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,39.6469,0,,,76.66666666666667,83.33333333333334,70.0
AU_CENTRAL_AFRICA,Central Africa (African Union),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,5.1877,0,,,76.66666666666667,83.33333333333334,70.0
AU_CENTRAL_AFRICA,Central Africa (African Union),2024,NT_BF_EIBF,Early BF Initiation,Layer 2,54.6445,0,,,76.66666666666667,83.33333333333334,70.0
AU_CENTRAL_AFRICA,Central Africa (African Union),2024,NT_BF_EXBF,Excl. BF,Layer 1,46.301,0,,,76.66666666666667,83.33333333333334,70.0
AU_CENTRAL_AFRICA,Central Africa (African Union),2020,NT_BW_LBW,Low Birth Weight,Layer 1,11.7379,4,,,76.66666666666667,83.33333333333334,70.0
AU_CENTRAL_AFRICA,Central Africa (African Union),2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,11.0413,0,,,76.66666666666667,83.33333333333334,70.0
AU_CENTRAL_AFRICA,Central Africa (African Union),2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,17.6455,0,,,76.66666666666667,83.33333333333334,70.0
AU_CENTRAL_AFRICA,Central Africa (African Union),2024,NT_CF_MMF,Min Meal Frequency,Layer 2,34.1165,0,,,76.66666666666667,83.33333333333334,70.0
AU_EASTERN_AFRICA,Eastern Africa (African Union),2024,IM_DTP3,DTP3 Coverage,Layer 2,75.0,0,,,76.66666666666667,83.33333333333334,70.0
AU_EASTERN_AFRICA,Eastern Africa (African Union),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,58.9,0,,,76.66666666666667,83.33333333333334,70.0
AU_EASTERN_AFRICA,Eastern Africa (African Union),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,72.9,0,,,76.66666666666667,83.33333333333334,70.0
AU_EASTERN_AFRICA,Eastern Africa (African Union),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,30.5624,1,,,76.66666666666667,83.33333333333334,70.0
AU_EASTERN_AFRICA,Eastern Africa (African Union),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,30.4589,0,,,76.66666666666667,83.33333333333334,70.0
AU_EASTERN_AFRICA,Eastern Africa (African Union),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,3.6384,0,,,76.66666666666667,83.33333333333334,70.0
AU_EASTERN_AFRICA,Eastern Africa (African Union),2024,NT_BF_EIBF,Early BF Initiation,Layer 2,70.5408,0,,,76.66666666666667,83.33333333333334,70.0
AU_EASTERN_AFRICA,Eastern Africa (African Union),2024,NT_BF_EXBF,Excl. BF,Layer 1,58.6432,0,,,76.66666666666667,83.33333333333334,70.0
AU_EASTERN_AFRICA,Eastern Africa (African Union),2020,NT_BW_LBW,Low Birth Weight,Layer 1,13.9471,4,,,76.66666666666667,83.33333333333334,70.0
AU_EASTERN_AFRICA,Eastern Africa (African Union),2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,13.2806,0,,,76.66666666666667,83.33333333333334,70.0
AU_EASTERN_AFRICA,Eastern Africa (African Union),2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,19.2618,0,,,76.66666666666667,83.33333333333334,70.0
AU_EASTERN_AFRICA,Eastern Africa (African Union),2024,NT_CF_MMF,Min Meal Frequency,Layer 2,54.5226,0,,,76.66666666666667,83.33333333333334,70.0
AU_NORTHERN_AFRICA,Northern Africa (African Union),2024,IM_DTP3,DTP3 Coverage,Layer 2,95.0,0,,,76.66666666666667,83.33333333333334,70.0
AU_NORTHERN_AFRICA,Northern Africa (African Union),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,82.6,0,,,76.66666666666667,83.33333333333334,70.0
AU_NORTHERN_AFRICA,Northern Africa (African Union),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,96.4,0,,,76.66666666666667,83.33333333333334,70.0
AU_NORTHERN_AFRICA,Northern Africa (African Union),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,32.0076,1,,,76.66666666666667,83.33333333333334,70.0
AU_NORTHERN_AFRICA,Northern Africa (African Union),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,12.2227,0,,,76.66666666666667,83.33333333333334,70.0
AU_NORTHERN_AFRICA,Northern Africa (African Union),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,10.3456,0,,,76.66666666666667,83.33333333333334,70.0
AU_NORTHERN_AFRICA,Northern Africa (African Union),2024,NT_BF_EIBF,Early BF Initiation,Layer 2,34.0011,0,,,76.66666666666667,83.33333333333334,70.0
AU_NORTHERN_AFRICA,Northern Africa (African Union),2024,NT_BF_EXBF,Excl. BF,Layer 1,36.3869,0,,,76.66666666666667,83.33333333333334,70.0
AU_NORTHERN_AFRICA,Northern Africa (African Union),2020,NT_BW_LBW,Low Birth Weight,Layer 1,13.8096,4,,,76.66666666666667,83.33333333333334,70.0
AU_NORTHERN_AFRICA,Northern Africa (African Union),2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,24.6515,0,,,76.66666666666667,83.33333333333334,70.0
AU_NORTHERN_AFRICA,Northern Africa (African Union),2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,41.0763,0,,,76.66666666666667,83.33333333333334,70.0
AU_NORTHERN_AFRICA,Northern Africa (African Union),2024,NT_CF_MMF,Min Meal Frequency,Layer 2,52.3986,0,,,76.66666666666667,83.33333333333334,70.0
AU_SOUTHERN_AFRICA,Southern Africa (African Union),2024,IM_DTP3,DTP3 Coverage,Layer 2,77.0,0,,,76.66666666666667,83.33333333333334,70.0
AU_SOUTHERN_AFRICA,Southern Africa (African Union),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,63.9,0,,,76.66666666666667,83.33333333333334,70.0
AU_SOUTHERN_AFRICA,Southern Africa (African Union),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,85.0,0,,,76.66666666666667,83.33333333333334,70.0
AU_SOUTHERN_AFRICA,Southern Africa (African Union),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,35.0821,1,,,76.66666666666667,83.33333333333334,70.0
AU_SOUTHERN_AFRICA,Southern Africa (African Union),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,34.0999,0,,,76.66666666666667,83.33333333333334,70.0
AU_SOUTHERN_AFRICA,Southern Africa (African Union),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,6.5927,0,,,76.66666666666667,83.33333333333334,70.0
AU_SOUTHERN_AFRICA,Southern Africa (African Union),2024,NT_BF_EIBF,Early BF Initiation,Layer 2,64.7591,0,,,76.66666666666667,83.33333333333334,70.0
AU_SOUTHERN_AFRICA,Southern Africa (African Union),2024,NT_BF_EXBF,Excl. BF,Layer 1,49.8126,0,,,76.66666666666667,83.33333333333334,70.0
AU_SOUTHERN_AFRICA,Southern Africa (African Union),2020,NT_BW_LBW,Low Birth Weight,Layer 1,15.3889,4,,,76.66666666666667,83.33333333333334,70.0
AU_SOUTHERN_AFRICA,Southern Africa (African Union),2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,8.1972,0,,,76.66666666666667,83.33333333333334,70.0
AU_SOUTHERN_AFRICA,Southern Africa (African Union),2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,18.8725,0,,,76.66666666666667,83.33333333333334,70.0
AU_SOUTHERN_AFRICA,Southern Africa (African Union),2024,NT_CF_MMF,Min Meal Frequency,Layer 2,39.1838,0,,,76.66666666666667,83.33333333333334,70.0
AU_WESTERN_AFRICA,Western Africa (African Union),2024,IM_DTP3,DTP3 Coverage,Layer 2,75.0,0,,,76.66666666666667,83.33333333333334,70.0
AU_WESTERN_AFRICA,Western Africa (African Union),2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,57.7,0,,,76.66666666666667,83.33333333333334,70.0
AU_WESTERN_AFRICA,Western Africa (African Union),2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,63.1,0,,,76.66666666666667,83.33333333333334,70.0
AU_WESTERN_AFRICA,Western Africa (African Union),2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,41.7198,1,,,76.66666666666667,83.33333333333334,70.0
AU_WESTERN_AFRICA,Western Africa (African Union),2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,29.8206,0,,,76.66666666666667,83.33333333333334,70.0
AU_WESTERN_AFRICA,Western Africa (African Union),2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,2.2244,0,,,76.66666666666667,83.33333333333334,70.0
AU_WESTERN_AFRICA,Western Africa (African Union),2024,NT_BF_EIBF,Early BF Initiation,Layer 2,42.8765,0,,,76.66666666666667,83.33333333333334,70.0
AU_WESTERN_AFRICA,Western Africa (African Union),2024,NT_BF_EXBF,Excl. BF,Layer 1,34.5515,0,,,76.66666666666667,83.33333333333334,70.0
AU_WESTERN_AFRICA,Western Africa (African Union),2020,NT_BW_LBW,Low Birth Weight,Layer 1,14.2827,4,,,76.66666666666667,83.33333333333334,70.0
AU_WESTERN_AFRICA,Western Africa (African Union),2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,8.78,0,,,76.66666666666667,83.33333333333334,70.0
AU_WESTERN_AFRICA,Western Africa (African Union),2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,17.9982,0,,,76.66666666666667,83.33333333333334,70.0
AU_WESTERN_AFRICA,Western Africa (African Union),2024,NT_CF_MMF,Min Meal Frequency,Layer 2,39.3074,0,,,76.66666666666667,83.33333333333334,70.0
AZE,Azerbaijan,2024,IM_DTP3,DTP3 Coverage,Layer 2,51.0,0,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
AZE,Azerbaijan,2023,MNCH_ANC4,ANC 4+ Visits,Layer 2,91.4,1,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
AZE,Azerbaijan,2023,MNCH_SAB,Skilled Birth Attendance,Layer 2,99.8,1,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
AZE,Azerbaijan,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,35.6,1,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
AZE,Azerbaijan,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,6.8197,0,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
AZE,Azerbaijan,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,4.1889,0,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
AZE,Azerbaijan,2023,NT_BF_EIBF,Early BF Initiation,Layer 2,13.717,1,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
AZE,Azerbaijan,2023,NT_BF_EXBF,Excl. BF,Layer 1,18.4198,1,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
AZE,Azerbaijan,2020,NT_BW_LBW,Low Birth Weight,Layer 1,11.0353,4,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
AZE,Azerbaijan,2023,NT_CF_MAD,Min Acceptable Diet,Layer 2,35.2076,1,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
AZE,Azerbaijan,2023,NT_CF_MDD,Min Dietary Diversity,Layer 2,57.4704,1,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
AZE,Azerbaijan,2023,NT_CF_MMF,Min Meal Frequency,Layer 2,74.3208,1,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
BDI,Burundi,2024,IM_DTP3,DTP3 Coverage,Layer 2,89.0,0,Sub-Saharan Africa,Low income,71.66666666666667,83.33333333333334,60.0
BDI,Burundi,2017,MNCH_ANC4,ANC 4+ Visits,Layer 2,49.3,7,Sub-Saharan Africa,Low income,71.66666666666667,83.33333333333334,60.0
BDI,Burundi,2022,MNCH_SAB,Skilled Birth Attendance,Layer 2,75.2,2,Sub-Saharan Africa,Low income,71.66666666666667,83.33333333333334,60.0
BDI,Burundi,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,39.0,1,Sub-Saharan Africa,Low income,71.66666666666667,83.33333333333334,60.0
BDI,Burundi,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,55.2516,0,Sub-Saharan Africa,Low income,71.66666666666667,83.33333333333334,60.0
BDI,Burundi,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,2.3776,0,Sub-Saharan Africa,Low income,71.66666666666667,83.33333333333334,60.0
BDI,Burundi,2024,NT_BF_EIBF,Early BF Initiation,Layer 2,89.3,0,Sub-Saharan Africa,Low income,71.66666666666667,83.33333333333334,60.0
BDI,Burundi,2024,NT_BF_EXBF,Excl. BF,Layer 1,83.3,0,Sub-Saharan Africa,Low income,71.66666666666667,83.33333333333334,60.0
BDI,Burundi,2020,NT_BW_LBW,Low Birth Weight,Layer 1,14.7769,4,Sub-Saharan Africa,Low income,71.66666666666667,83.33333333333334,60.0
BDI,Burundi,2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,18.2,0,Sub-Saharan Africa,Low income,71.66666666666667,83.33333333333334,60.0
BDI,Burundi,2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,28.6,0,Sub-Saharan Africa,Low income,71.66666666666667,83.33333333333334,60.0
BDI,Burundi,2024,NT_CF_MMF,Min Meal Frequency,Layer 2,50.4,0,Sub-Saharan Africa,Low income,71.66666666666667,83.33333333333334,60.0
BEL,Belgium,2024,IM_DTP3,DTP3 Coverage,Layer 2,97.0,0,Europe and Central Asia,High income,38.33333333333333,66.66666666666666,10.0
BEL,Belgium,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,15.0,1,Europe and Central Asia,High income,38.33333333333333,66.66666666666666,10.0
BEL,Belgium,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,2.6124,0,Europe and Central Asia,High income,38.33333333333333,66.66666666666666,10.0
BEL,Belgium,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,4.9067,0,Europe and Central Asia,High income,38.33333333333333,66.66666666666666,10.0
BEL,Belgium,2020,NT_BW_LBW,Low Birth Weight,Layer 1,6.7562,4,Europe and Central Asia,High income,38.33333333333333,66.66666666666666,10.0
BEN,Benin,2024,IM_DTP3,DTP3 Coverage,Layer 2,63.0,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
BEN,Benin,2022,MNCH_ANC4,ANC 4+ Visits,Layer 2,52.6,2,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
BEN,Benin,2022,MNCH_SAB,Skilled Birth Attendance,Layer 2,80.8,2,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
BEN,Benin,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,50.0,1,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
BEN,Benin,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,33.2171,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
BEN,Benin,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,3.7316,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
BEN,Benin,2021,NT_BF_EIBF,Early BF Initiation,Layer 2,25.1392,3,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
BEN,Benin,2021,NT_BF_EXBF,Excl. BF,Layer 1,44.9468,3,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
BEN,Benin,2020,NT_BW_LBW,Low Birth Weight,Layer 1,16.4458,4,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
BEN,Benin,2021,NT_CF_MAD,Min Acceptable Diet,Layer 2,9.2583,3,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
BEN,Benin,2021,NT_CF_MDD,Min Dietary Diversity,Layer 2,21.9636,3,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
BEN,Benin,2021,NT_CF_MMF,Min Meal Frequency,Layer 2,32.1361,3,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
BFA,Burkina Faso,2024,IM_DTP3,DTP3 Coverage,Layer 2,91.0,0,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
BFA,Burkina Faso,2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,49.3,0,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
BFA,Burkina Faso,2021,MNCH_SAB,Skilled Birth Attendance,Layer 2,95.8,3,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
BFA,Burkina Faso,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,44.3,1,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
BFA,Burkina Faso,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,19.5408,0,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
BFA,Burkina Faso,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,2.8138,0,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
BFA,Burkina Faso,2021,NT_BF_EIBF,Early BF Initiation,Layer 2,60.2991,3,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
BFA,Burkina Faso,2021,NT_BF_EXBF,Excl. BF,Layer 1,51.2577,3,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
BFA,Burkina Faso,2020,NT_BW_LBW,Low Birth Weight,Layer 1,18.4687,4,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
BFA,Burkina Faso,2021,NT_CF_MAD,Min Acceptable Diet,Layer 2,11.1901,3,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
BFA,Burkina Faso,2021,NT_CF_MDD,Min Dietary Diversity,Layer 2,19.0218,3,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
BFA,Burkina Faso,2021,NT_CF_MMF,Min Meal Frequency,Layer 2,37.8035,3,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
BGD,Bangladesh,2024,IM_DTP3,DTP3 Coverage,Layer 2,97.0,0,South Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
BGD,Bangladesh,2022,MNCH_ANC4,ANC 4+ Visits,Layer 2,38.3,2,South Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
BGD,Bangladesh,2023,MNCH_SAB,Skilled Birth Attendance,Layer 2,69.7,1,South Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
BGD,Bangladesh,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,37.6,1,South Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
BGD,Bangladesh,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,25.0916,0,South Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
BGD,Bangladesh,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,1.6215,0,South Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
BGD,Bangladesh,2022,NT_BF_EIBF,Early BF Initiation,Layer 2,36.9344,2,South Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
BGD,Bangladesh,2022,NT_BF_EXBF,Excl. BF,Layer 1,53.2855,2,South Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
BGD,Bangladesh,2020,NT_BW_LBW,Low Birth Weight,Layer 1,23.0467,4,South Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
BGD,Bangladesh,2022,NT_CF_MAD,Min Acceptable Diet,Layer 2,29.6212,2,South Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
BGD,Bangladesh,2022,NT_CF_MDD,Min Dietary Diversity,Layer 2,37.5694,2,South Asia,Lower middle income,76.66666666666667,83.33333333333334,70.0
